@relation dataset_quejapp_nominal_utf8_proff

@attribute tipo {Peticion,Reclamo,Felicitacion,Queja,Sugerencia}
@attribute canal {Web,Email,Telefono,Presencial,Escrito,Buzon}
@attribute dia {miercoles,jueves,viernes,martes,lunes}
@attribute mes {enero,marzo,febrero,mayo,abril,junio,julio,agosto,septiembre,diciembre,octubre,noviembre}
@attribute clase {Lento,Rapido,MuyRapido,MuyLento}

@data
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Telefono,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,jueves,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Web,martes,diciembre,MuyLento
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Queja,Web,martes,diciembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Web,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Telefono,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Presencial,viernes,septiembre,MuyRapido
Peticion,Email,lunes,octubre,MuyRapido
Peticion,Email,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,jueves,diciembre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Email,lunes,octubre,Lento
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Web,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Queja,Web,jueves,diciembre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Escrito,jueves,diciembre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Email,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Queja,Email,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Email,lunes,octubre,MuyLento
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Web,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Web,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Reclamo,Web,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
